Date,FIPS,MMWR_week,Recip_County,Recip_State,Completeness_pct,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_5Plus,Administered_Dose1_Recip_5PlusPop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_5Plus,Series_Complete_5PlusPop_Pct,Series_Complete_5to17,Series_Complete_5to17Pop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Booster_Doses,Booster_Doses_Vax_Pct,Booster_Doses_5Plus,Booster_Doses_5Plus_Vax_Pct,Booster_Doses_12Plus,Booster_Doses_12Plus_Vax_Pct,Booster_Doses_18Plus,Booster_Doses_18Plus_Vax_Pct,Booster_Doses_50Plus,Booster_Doses_50Plus_Vax_Pct,Booster_Doses_65Plus,Booster_Doses_65Plus_Vax_Pct,Second_Booster_50Plus,Second_Booster_50Plus_Vax_Pct,Second_Booster_65Plus,Second_Booster_65Plus_Vax_Pct,SVI_CTGY,Series_Complete_Pop_Pct_SVI,Series_Complete_5PlusPop_Pct_SVI,Series_Complete_5to17Pop_Pct_SVI,Series_Complete_12PlusPop_Pct_SVI,Series_Complete_18PlusPop_Pct_SVI,Series_Complete_65PlusPop_Pct_SVI,Metro_status,Series_Complete_Pop_Pct_UR_Equity,Series_Complete_5PlusPop_Pct_UR_Equity,Series_Complete_5to17Pop_Pct_UR_Equity,Series_Complete_12PlusPop_Pct_UR_Equity,Series_Complete_18PlusPop_Pct_UR_Equity,Series_Complete_65PlusPop_Pct_UR_Equity,Booster_Doses_Vax_Pct_SVI,Booster_Doses_12PlusVax_Pct_SVI,Booster_Doses_18PlusVax_Pct_SVI,Booster_Doses_65PlusVax_Pct_SVI,Booster_Doses_Vax_Pct_UR_Equity,Booster_Doses_12PlusVax_Pct_UR_Equity,Booster_Doses_18PlusVax_Pct_UR_Equity,Booster_Doses_65PlusVax_Pct_UR_Equity,Census2019,Census2019_5PlusPop,Census2019_5to17Pop,Census2019_12PlusPop,Census2019_18PlusPop,Census2019_65PlusPop,Bivalent_Booster_5Plus,Bivalent_Booster_5Plus_Pop_Pct,Bivalent_Booster_12Plus,Bivalent_Booster_12Plus_Pop_Pct,Bivalent_Booster_18Plus,Bivalent_Booster_18Plus_Pop_Pct,Bivalent_Booster_65Plus,Bivalent_Booster_65Plus_Pop_Pct
01/25/2023,01007,4,Bibb County,AL,92.6,9796,43.7,9778,46.2,9612,49.3,9151,51.3,2636,70.6,8144,36.4,8136,38.5,518,15.6,8010,41.1,7618,42.7,2376,63.6,3423,42,3423,42.1,3412,42.6,3343,43.9,2626,56.6,1594,67.1,1121,42.7,810,50.8,D,13,13,13,13,13,14,Metro,1,1,1,1,1,2,15,15,15,15,3,3,3,3,22394,21148,3311,19480,17837,3733,1138,5.4,1138,5.8,1116,6.3,630,16.9
01/25/2023,48331,4,Milam County,TX,98.9,12688,51.1,12663,54.2,12448,58.9,11729,62,4110,78.4,11328,45.6,11325,48.4,780,17.5,11155,52.8,10545,55.7,3865,73.7,4915,43.4,4915,43.4,4901,43.9,4840,45.9,4000,57.1,2576,66.6,1677,41.9,1205,46.8,D,13,13,13,14,14,15,Non-metro,5,5,5,6,6,7,15,15,15,15,7,7,7,7,24823,23375,4450,21121,18925,5245,1634,7,1628,7.7,1610,8.5,1057,20.2
01/25/2023,29173,4,Ralls County,MO,91.3,3368,32.7,3364,34.4,3321,37.1,3189,39.2,1321,57.6,3046,29.5,3043,31.1,156,9.4,3005,33.6,2887,35.5,1225,53.4,2009,66,2009,66,2005,66.7,1981,68.6,1665,80.5,1126,91.9,714,42.9,537,47.7,A,1,1,1,1,1,2,Non-metro,5,5,5,5,5,6,4,4,4,4,8,8,8,8,10309,9789,1654,8942,8135,2293,603,6.2,601,6.7,599,7.4,404,17.6
01/25/2023,38039,4,Griggs County,ND,92.7,1189,53.3,1186,56.1,1160,60.4,1118,63.5,542,80.2,1068,47.9,1067,50.5,59,16.7,1047,54.6,1008,57.2,486,71.9,530,49.6,530,49.7,523,50,511,50.7,431,58.2,306,63,186,43.2,152,49.7,A,1,2,1,2,2,3,Non-metro,5,6,5,6,6,7,3,4,4,2,7,8,8,6,2231,2114,353,1919,1761,676,279,13.2,274,14.3,265,15,195,28.8
01/25/2023,47051,4,Franklin County,TN,97.8,20444,48.4,20410,51,20150,54.6,19473,57.5,7141,83.1,18065,42.8,18048,45.1,807,13.1,17823,48.3,17241,50.9,6613,77,9083,50.3,9083,50.3,9031,50.7,8896,51.6,7106,61.7,4568,69.1,3476,48.9,2535,55.5,C,9,9,9,9,10,11,Non-metro,5,5,5,5,6,7,12,12,12,11,8,8,8,7,42208,40043,6181,36930,33862,8589,3425,8.6,3408,9.2,3361,9.9,2071,24.1
01/25/2023,48175,4,Goliad County,TX,98.9,3727,48.7,3724,51.5,3666,55.1,3482,57.4,1355,74,3266,42.6,3264,45.1,197,16.9,3217,48.4,3067,50.5,1227,67,1466,44.9,1466,44.9,1462,45.4,1447,47.2,1228,56.7,805,65.6,518,42.2,388,48.2,C,9,9,9,9,10,11,Metro,1,1,1,1,2,3,11,11,11,11,3,3,3,3,7658,7235,1164,6653,6071,1832,495,6.8,490,7.4,485,8,331,18.1
01/25/2023,51007,4,Amelia County,VA,78.2,5167,39.3,5165,41.6,5155,45.3,4979,47.9,1885,71.5,4485,34.1,4484,36.1,139,6.9,4476,39.4,4345,41.8,1736,65.8,92,2.1,92,2.1,92,2.1,91,2.1,76,2.4,48,2.8,78,95,65,95,B,5,5,5,5,5,7,Metro,1,1,1,1,1,3,5,5,5,5,1,1,1,1,13145,12421,2016,11374,10405,2637,86,0.7,86,0.8,85,0.8,62,2.4
01/25/2023,27093,4,Meeker County,MN,94.7,12204,52.6,12135,55.7,11726,59.7,11081,62.9,4241,89,11519,49.6,11482,52.7,1007,24.1,11090,56.5,10475,59.5,4032,84.6,7362,63.9,7362,64.1,7266,65.5,7021,67,5478,76.9,3370,83.6,3569,65.2,2538,75.3,A,1,2,1,2,2,4,Non-metro,5,6,5,6,6,8,4,4,4,4,8,8,8,8,23222,21798,4179,19626,17619,4765,4037,18.5,3979,20.3,3894,22.1,2411,50.6
01/25/2023,42057,4,Fulton County,PA,94.9,6155,42.4,6142,44.6,6068,47.8,5881,50.5,2398,75,5466,37.6,5462,39.6,231,10.9,5397,42.5,5231,44.9,2137,66.8,2591,47.4,2591,47.4,2587,47.9,2555,48.8,2087,56.8,1377,64.4,799,38.3,600,43.6,A,1,1,1,1,1,3,Non-metro,5,5,5,5,5,7,3,3,3,2,7,7,7,6,14530,13784,2129,12686,11655,3198,958,7,957,7.5,948,8.1,641,20
01/25/2023,16071,4,Oneida County,ID,97.7,2470,54.5,2464,58.1,2362,63.6,2186,67.3,795,85.9,2182,48.2,2181,51.5,251,25.3,2099,56.5,1930,59.4,750,81,1056,48.4,1056,48.4,1044,49.7,1008,52.2,781,62.5,539,71.9,366,46.9,269,49.9,A,1,2,1,2,2,4,Non-metro,5,6,5,6,6,8,3,3,4,3,7,7,8,7,4531,4238,991,3714,3247,926,531,12.5,519,14,498,15.3,288,31.1
01/25/2023,19029,4,Cass County,IA,97.3,8197,63.9,8163,67.2,7983,72.4,7570,75.7,2971,95,7675,59.8,7649,62.9,515,23.9,7494,67.9,7134,71.4,2835,93.8,4599,59.9,4599,60.1,4579,61.1,4487,62.9,3559,73.6,2317,81.7,2094,58.8,1581,68.2,A,2,2,1,3,3,4,Non-metro,6,6,5,7,7,8,4,4,4,4,8,8,8,8,12836,12151,2156,11033,9995,3022,2209,18.2,2194,19.9,2155,21.6,1436,47.5
01/25/2023,22093,4,St. James Parish,LA,96.9,13263,62.9,13258,67,12929,72.3,12056,74.1,3459,92.4,11166,52.9,11166,56.4,955,27.1,10943,61.2,10211,62.8,2675,71.5,5078,45.5,5078,45.5,5070,46.3,4962,48.6,3985,66.5,2360,88.2,1336,33.5,946,40.1,C,10,10,9,10,10,11,Metro,2,2,1,2,2,3,11,11,11,12,3,3,3,4,21096,19792,3525,17890,16267,3742,1109,5.6,1108,6.2,1088,6.7,672,18
01/25/2023,13237,4,Putnam County,GA,88.9,11043,49.9,11034,52.4,10866,56.2,10324,58,4059,73.9,9848,44.5,9845,46.8,575,17.6,9716,50.3,9270,52.1,3738,68,4431,45,4431,45,4421,45.5,4369,47.1,3595,56.8,2395,64.1,1497,41.6,1106,46.2,C,9,9,9,10,10,11,Non-metro,5,5,5,6,6,7,11,11,11,10,7,7,7,6,22119,21045,3259,19333,17786,5496,1709,8.1,1708,8.8,1690,9.5,1154,21
01/25/2023,55125,4,Vilas County,WI,96.7,16725,75.4,16684,78.7,16367,82.7,15786,85.6,7467,95,15312,69,15289,72.1,793,28.7,15017,75.8,14496,78.6,6896,95,9033,59,9033,59.1,8970,59.7,8824,60.9,7561,67.1,5120,74.2,4367,57.8,3306,64.6,A,3,3,1,3,3,4,Non-metro,7,7,5,7,7,8,4,4,4,3,8,8,8,7,22195,21211,2762,19801,18449,6886,4401,20.7,4374,22.1,4329,23.5,2996,43.5
01/25/2023,21115,4,Johnson County,KY,94.1,12895,58.1,12872,61.5,12592,66.2,11909,69,3461,83.2,11427,51.5,11418,54.5,806,22,11211,58.9,10612,61.5,3210,77.2,4944,43.3,4942,43.3,4912,43.8,4807,45.3,3537,56.8,2098,65.4,1333,37.7,892,42.5,C,10,10,9,10,10,11,Non-metro,6,6,5,6,6,7,11,11,11,11,7,7,7,7,22188,20938,3669,19028,17269,4160,1488,7.1,1483,7.8,1458,8.4,808,19.4
01/25/2023,35021,4,Harding County,NM,97,441,70.6,440,72.4,427,74.7,412,74.2,177,72.2,391,62.6,390,64.1,25,47.2,380,66.4,365,65.8,161,65.7,267,68.3,267,68.5,266,70,256,70.1,214,76.4,127,78.9,131,61.2,92,72.4,C,10,10,11,11,11,11,Non-metro,6,6,7,7,7,7,12,12,12,11,8,8,8,7,625,608,53,572,555,245,143,23.5,142,24.8,141,25.4,93,38
01/25/2023,13277,4,Tift County,GA,88.9,19919,49,19819,52.4,19199,56.5,17810,58.2,5317,84.9,17069,42,17053,45.1,1581,21.9,16612,48.9,15472,50.6,4837,77.3,6798,39.8,6798,39.9,6725,40.5,6478,41.9,4845,52,2889,59.7,1637,33.8,1115,38.6,D,13,13,13,13,14,15,Non-metro,5,5,5,5,6,7,14,15,15,14,6,7,7,6,40644,37829,7229,33983,30600,6259,1873,5,1862,5.5,1779,5.8,1006,16.1
01/25/2023,13285,4,Troup County,GA,88.9,30917,44.2,30895,47.3,30142,51.2,28382,53.6,8285,77.9,26783,38.3,26775,41,2038,16.4,26193,44.5,24737,46.7,7622,71.6,10706,40,10706,40,10654,40.7,10375,41.9,7906,54.2,4934,64.7,3223,40.8,2355,47.7,D,13,13,13,13,13,15,Non-metro,5,5,5,5,5,7,15,15,15,14,7,7,7,6,69922,65361,12402,58866,52959,10638,3676,5.6,3656,6.2,3592,6.8,2090,19.6
01/25/2023,18157,4,Tippecanoe County,IN,98.6,131263,67.1,130327,70.7,125117,74.1,117761,75.8,21885,94,117398,60,117122,63.5,10826,37.4,112825,66.9,106296,68.4,20578,88.4,60629,51.6,60623,51.8,59687,52.9,57360,54,28984,70.2,16396,79.7,15111,52.1,10021,61.1,B,6,6,6,7,7,8,Metro,2,2,2,3,3,4,8,8,8,7,4,4,4,3,195732,184368,28962,168768,155406,23280,19502,10.6,19097,11.3,18572,12,8384,36
01/25/2023,29057,4,Dade County,MO,91.3,3788,50.1,3787,52.6,3745,56.9,3617,60.4,1543,85.5,3375,44.6,3375,46.9,149,12.4,3343,50.8,3226,53.8,1368,75.8,1516,44.9,1516,44.9,1511,45.2,1498,46.4,1272,55.6,851,62.2,563,44.3,418,49.1,C,9,9,9,10,10,11,Non-metro,5,5,5,6,6,7,11,11,11,10,7,7,7,6,7561,7193,1201,6586,5992,1805,616,8.6,612,9.3,610,10.2,422,23.4
01/25/2023,18101,4,Martin County,IN,98.6,5171,50.4,5167,53.5,5100,58.2,4910,61.5,1745,82.5,4795,46.8,4794,49.6,219,13,4741,54.1,4575,57.3,1667,78.9,2170,45.3,2170,45.3,2156,45.5,2128,46.5,1725,57.2,1134,68,684,39.7,528,46.6,A,1,1,1,2,2,3,Non-metro,5,5,5,6,6,7,3,3,3,3,7,7,7,7,10255,9662,1680,8767,7982,2114,689,7.1,685,7.8,677,8.5,470,22.2
01/25/2023,41023,4,Grant County,OR,97.7,3655,50.8,3647,53.1,3595,56.6,3500,59,1565,69.3,3333,46.3,3329,48.5,122,13.1,3293,51.8,3207,54.1,1449,64.1,1816,54.5,1816,54.6,1807,54.9,1790,55.8,1440,64.3,1037,71.6,684,47.5,535,51.6,C,9,9,9,10,10,10,Non-metro,5,5,5,6,6,6,12,12,12,11,8,8,8,7,7199,6864,933,6355,5931,2259,733,10.7,724,11.4,720,12.1,498,22
01/25/2023,01043,4,Cullman County,AL,92.6,38830,46.4,38800,49.4,38405,53.9,36909,56.8,12755,81.1,32879,39.3,32864,41.8,1503,11,32555,45.7,31361,48.3,11349,72.1,13080,39.8,13080,39.8,13059,40.1,12909,41.2,10591,52.3,7081,62.4,3802,35.9,2880,40.7,C,9,9,9,9,9,11,Non-metro,5,5,5,5,5,7,10,11,11,10,6,7,7,6,83768,78592,13636,71308,64956,15735,4126,5.2,4123,5.8,4089,6.3,2685,17.1
01/25/2023,13305,4,Wayne County,GA,88.9,14663,49,14654,52.3,14483,57.5,13900,61.3,4171,87.2,12963,43.3,12959,46.2,591,11,12822,50.9,12368,54.6,3881,81.1,4928,38,4928,38,4909,38.3,4842,39.1,3665,50.2,2255,58.1,1278,34.9,945,41.9,D,13,13,13,14,14,16,Non-metro,5,5,5,6,6,8,14,14,14,14,6,6,6,6,29927,28031,5366,25175,22665,4783,1416,5.1,1410,5.6,1404,6.2,885,18.5
01/25/2023,18117,4,Orange County,IN,98.6,12476,63.5,12454,67.6,12209,72.8,11586,76.3,4079,95,11386,58,11380,61.7,733,22.5,11191,66.8,10647,70.1,3826,95,5714,50.2,5714,50.2,5682,50.8,5559,52.2,4308,61.9,2645,69.1,1761,40.9,1251,47.3,B,6,6,5,7,7,8,Non-metro,6,6,5,7,7,8,8,8,8,7,8,8,8,7,19646,18436,3258,16761,15178,3890,1825,9.9,1818,10.8,1800,11.9,1084,27.9
01/25/2023,27119,4,Polk County,MN,94.7,21405,68.2,21340,73.1,20566,78.4,19205,81.2,6159,95,19014,60.6,18988,65.1,1811,32.7,18348,69.9,17177,72.6,5450,94.4,9086,47.8,9086,47.9,8982,49,8732,50.8,6294,61.1,3735,68.5,3472,55.2,2396,64.1,B,6,7,6,7,7,8,Metro,2,3,2,3,3,4,7,7,8,7,3,3,4,3,31364,29186,5535,26237,23651,5774,4486,15.4,4430,16.9,4329,18.3,2454,42.5
01/25/2023,13051,4,Chatham County,GA,88.9,193732,66.9,192869,71,187083,75.3,175208,76.5,43829,94.9,169339,58.5,169031,62.2,14359,33.7,164543,66.2,154672,67.5,40357,87.4,76390,45.1,76382,45.2,75643,46,73420,47.5,49030,62.3,28788,71.3,22744,46.4,15306,53.2,D,14,14,14,15,15,16,Metro,2,2,2,3,3,4,15,15,15,15,3,3,3,3,289430,271672,42588,248416,229084,46192,28482,10.5,28136,11.3,27490,12,13929,30.2
01/25/2023,01019,4,Cherokee County,AL,92.6,10277,39.2,10274,41.1,10208,44.2,9909,46.6,4110,66.7,8467,32.3,8465,33.9,285,7.6,8423,36.5,8180,38.5,3469,56.3,3511,41.5,3511,41.5,3508,41.6,3474,42.5,2957,51.2,2046,59,1057,35.7,828,40.5,B,5,5,5,5,5,6,Non-metro,5,5,5,5,5,6,7,7,7,6,7,7,7,6,26196,24983,3734,23072,21249,6164,1219,4.9,1219,5.3,1207,5.7,848,13.8
01/25/2023,05145,4,White County,AR,92.1,42418,53.9,42337,57.1,41309,61.6,38619,63.7,11523,87.3,36038,45.8,36015,48.6,2991,22.1,35311,52.7,33024,54.5,10270,77.8,14682,40.7,14681,40.8,14607,41.4,14234,43.1,10292,53.7,6208,60.4,4803,46.7,3402,54.8,D,13,13,13,14,14,15,Non-metro,5,5,5,6,6,7,15,15,15,14,7,7,7,6,78753,74139,13507,67007,60632,13195,5772,7.8,5735,8.6,5651,9.3,3463,26.2
01/25/2023,48299,4,Llano County,TX,98.9,12562,57.6,12547,60,12424,63.2,12094,65.4,5999,73.9,11289,51.8,11284,54,369,15.4,11190,56.9,10915,59,5599,69,5946,52.7,5946,52.7,5937,53.1,5900,54.1,5336,61.4,3866,69,2770,51.9,2201,56.9,C,10,10,9,10,10,11,Non-metro,6,6,5,6,6,7,12,12,12,11,8,8,8,7,21795,20895,2396,19665,18499,8119,2679,12.8,2675,13.6,2663,14.4,2006,24.7
01/25/2023,40057,4,Harmon County,OK,93.8,1582,59.6,1581,63.6,1552,69.4,1459,73.3,529,95,1347,50.8,1346,54.1,92,18.5,1328,59.4,1254,63,449,84.2,635,47.1,635,47.2,634,47.7,618,49.3,507,63.1,313,69.7,237,46.7,185,59.1,D,14,14,13,14,14,16,Non-metro,6,6,5,6,6,8,15,15,15,15,7,7,7,7,2653,2486,496,2237,1990,533,204,8.2,204,9.1,197,9.9,143,26.8
01/25/2023,51167,4,Russell County,VA,78.2,14549,54.7,14536,57.4,14293,61.1,13702,63.4,4988,83.3,12741,47.9,12736,50.3,702,18.8,12552,53.7,12034,55.7,4388,73.3,4757,37.3,4757,37.4,4748,37.8,4644,38.6,3517,44.1,2174,49.5,1408,40,993,45.7,B,5,6,5,6,6,7,Non-metro,5,6,5,6,6,7,6,6,6,5,6,6,6,5,26586,25339,3727,23389,21612,5987,1475,5.8,1472,6.3,1456,6.7,893,14.9
01/25/2023,29065,4,Dent County,MO,91.3,6651,42.7,6642,45.4,6539,49.3,6265,51.7,2297,66,5566,35.7,5565,38,329,13.1,5487,41.3,5236,43.2,1927,55.4,2421,43.5,2421,43.5,2412,44,2373,45.3,1905,55.7,1262,65.5,879,46.1,682,54,C,9,9,9,9,9,10,Non-metro,5,5,5,5,5,6,11,11,11,11,7,7,7,7,15573,14639,2520,13271,12119,3478,1065,7.3,1061,8,1054,8.7,707,20.3
01/25/2023,19185,4,Wayne County,IA,97.3,2970,46.1,2967,49.3,2926,54.3,2817,58.3,1207,83.2,2780,43.2,2779,46.2,134,11.3,2743,50.9,2645,54.7,1140,78.6,1670,60.1,1670,60.1,1664,60.7,1648,62.3,1364,72.7,932,81.8,741,54.3,589,63.2,B,5,5,5,6,6,7,Non-metro,5,5,5,6,6,7,8,8,8,8,8,8,8,8,6441,6020,1184,5384,4836,1451,803,13.3,800,14.9,794,16.4,561,38.7
01/25/2023,20019,4,Chautauqua County,KS,93.9,1623,49.9,1621,52.3,1597,56.4,1556,59.7,620,68.7,1395,42.9,1393,45,46,9.4,1377,48.7,1347,51.7,552,61.1,720,51.6,720,51.7,719,52.2,712,52.9,569,62.9,389,70.5,298,52.4,245,63,D,13,13,13,13,14,14,Non-metro,5,5,5,5,6,6,16,16,16,15,8,8,8,7,3250,3097,491,2830,2606,903,301,9.7,298,10.5,293,11.2,208,23
01/25/2023,51135,4,Nottoway County,VA,78.2,7364,48.3,7351,50.9,7268,54.6,6969,56.8,2369,80.4,6624,43.5,6622,45.9,306,14.1,6572,49.4,6316,51.5,2224,75.5,1912,28.9,1912,28.9,1900,28.9,1870,29.6,1449,34.9,828,37.2,849,58.6,514,62.1,D,13,13,13,13,14,15,Non-metro,5,5,5,5,6,7,13,13,13,13,5,5,5,5,15232,14435,2165,13314,12270,2946,934,6.5,932,7,925,7.5,483,16.4
01/25/2023,48275,4,Knox County,TX,98.9,1621,44.2,1621,47.5,1611,53.6,1556,57.4,581,78.9,1450,39.6,1450,42.5,52,7.4,1442,48,1398,51.6,548,74.5,518,35.7,518,35.7,516,35.8,514,36.8,450,45.9,298,54.4,121,26.9,88,29.5,C,9,9,9,9,10,11,Non-metro,5,5,5,5,6,7,10,10,10,10,6,6,6,6,3664,3415,706,3004,2709,736,127,3.7,125,4.2,122,4.5,88,12
01/25/2023,38033,4,Golden Valley County,ND,92.7,703,39.9,703,42.1,688,44.8,658,47.7,317,70.3,550,31.2,550,32.9,38,13.1,536,34.9,512,37.1,242,53.7,227,41.3,227,41.3,224,41.8,219,42.8,192,49.7,136,56.2,66,34.4,57,41.9,A,1,1,1,1,1,2,Non-metro,5,5,5,5,5,6,3,3,3,2,7,7,7,6,1761,1670,291,1536,1379,451,93,5.6,93,6.1,91,6.6,66,14.6
01/25/2023,19055,4,Delaware County,IA,97.3,10065,59.2,10041,62.9,9763,67.6,9300,71.6,3242,95,9581,56.3,9565,59.9,676,22.8,9308,64.4,8889,68.4,3150,93.6,5694,59.4,5694,59.5,5649,60.7,5564,62.6,4426,74.3,2669,84.7,2502,56.5,1791,67.1,A,2,2,1,2,3,4,Non-metro,6,6,5,6,7,8,4,4,4,4,8,8,8,8,17011,15965,2969,14445,12996,3366,2692,16.9,2665,18.4,2630,20.2,1671,49.6
01/25/2023,09001,4,Fairfield County,CT,98.2,1033039,95,1024362,95,973467,95,890243,95,204414,95,812516,86.1,807400,90.5,109817,69.3,765749,94.3,697583,95,159527,95,417555,51.4,417455,51.7,410399,53.6,385458,55.3,235612,66.2,115035,72.1,121591,51.6,70011,60.9,C,12,12,12,12,12,12,Metro,4,4,4,4,4,4,12,12,12,11,4,4,4,3,943332,892133,158467,811797,733666,153951,205528,23,201250,24.8,193388,26.4,80182,52.1
01/25/2023,40121,4,Pittsburg County,OK,93.8,24454,56,24422,59.4,23909,64.2,22725,67,7168,80.7,20451,46.8,20437,49.7,1413,19.7,20010,53.7,19024,56.1,6279,70.7,8923,43.6,8923,43.7,8856,44.3,8683,45.6,6769,58.9,4312,68.7,3192,47.2,2370,55,D,13,13,13,14,14,15,Non-metro,5,5,5,6,6,7,15,15,15,15,7,7,7,7,43654,41089,7180,37232,33909,8882,3511,8.5,3486,9.4,3440,10.1,2154,24.3
01/25/2023,72065,4,Hatillo Municipio,PR,97.8,29116,74.2,29081,76.5,27278,78,25013,77,6404,77.2,27845,71,27831,73.2,3827,69.7,26189,74.9,24004,73.8,6131,74,18805,67.5,18805,67.6,18735,71.5,17179,71.6,9759,78.1,4911,80.1,3113,31.9,1808,36.8,A,3,3,4,3,3,3,Metro,3,3,4,3,3,3,4,4,4,4,4,4,4,4,39218,37996,5492,34977,32504,8290,1977,5.2,1965,5.6,1934,6,975,11.8
01/25/2023,55133,4,Waukesha County,WI,96.7,319223,79,316080,82.5,301693,86.1,279807,87.9,82012,95,293265,72.6,291367,76,33643,51.6,277910,79.3,257724,81,76835,95,178613,60.9,178558,61.3,174667,62.9,166668,64.7,111508,74.2,63629,82.8,66505,59.6,43956,69.1,A,3,3,4,3,4,4,Metro,3,3,4,3,4,4,4,4,4,4,4,4,4,4,404198,383350,65204,350448,318146,77551,84841,22.1,82840,23.6,79922,25.1,40761,52.6
01/25/2023,16073,4,Owyhee County,ID,97.7,5000,42.3,4986,45,4872,49,4545,51.6,1386,64.9,4340,36.7,4339,39.2,383,17,4241,42.7,3956,44.9,1253,58.7,1860,42.9,1860,42.9,1846,43.5,1789,45.2,1387,58.6,865,69,688,49.6,501,57.9,D,13,13,13,13,13,14,Metro,1,1,1,1,1,2,15,15,15,15,3,3,3,3,11823,11070,2254,9941,8816,2134,802,7.2,798,8,777,8.8,477,22.4
01/25/2023,23013,4,Knox County,ME,96.2,39937,95,39664,95,37979,95,35890,95,13343,95,34925,87.8,34737,91.1,3398,63.7,33264,94,31339,95,11357,95,23604,67.6,23603,67.9,23215,69.8,22242,71,15903,80,9734,85.7,11166,70.2,7730,79.4,A,4,4,4,4,4,4,Non-metro,8,8,8,8,8,8,4,4,4,4,8,8,8,8,39772,38116,5333,35388,32783,10356,14015,36.8,13826,39.1,13412,40.9,7833,75.6
01/25/2023,12063,4,Jackson County,FL,98.6,24690,53.2,24674,56.1,24407,59.9,23678,62.9,8406,87.8,20717,44.6,20711,47.1,742,11.7,20509,50.3,19969,53,7302,76.3,8213,39.6,8213,39.7,8193,39.9,8108,40.6,6575,50,4276,58.6,2567,39,1880,44,D,13,13,13,14,14,15,Non-metro,5,5,5,6,6,7,14,14,15,14,6,6,7,6,46414,43987,6340,40736,37647,9570,2394,5.4,2389,5.9,2369,6.3,1563,16.3
01/25/2023,55063,4,La Crosse County,WI,96.7,91022,77.1,89879,80.2,85263,82.7,78935,83.2,21096,95,84794,71.8,84270,75.2,10123,58.9,80099,77.7,74147,78.1,20023,95,55069,64.9,55068,65.3,53558,66.9,50561,68.2,30924,81.5,17626,88,22419,72.5,14570,82.7,A,3,3,4,3,3,4,Metro,3,3,4,3,3,4,4,4,4,4,4,4,4,4,118016,112079,17197,103043,94882,19934,29831,26.6,29061,28.2,27850,29.4,13526,67.9
01/25/2023,47067,4,Hancock County,TN,97.8,2443,36.9,2441,39,2419,42.3,2351,44.9,832,57.8,2203,33.3,2203,35.2,74,7.2,2187,38.2,2129,40.7,774,53.8,943,42.8,943,42.8,940,43,929,43.6,763,52.2,461,59.6,269,35.3,188,40.8,D,13,13,13,13,13,14,Non-metro,5,5,5,5,5,6,15,15,15,14,7,7,7,6,6620,6258,1021,5721,5237,1439,241,3.9,241,4.2,235,4.5,157,10.9
01/25/2023,13205,4,Mitchell County,GA,88.9,12041,55.1,12037,58.5,11790,63.2,11135,65.7,3166,85.9,10792,49.4,10791,52.4,739,20.3,10605,56.9,10052,59.3,2995,81.2,4493,41.6,4493,41.6,4474,42.2,4408,43.9,3395,57.1,1966,65.6,1286,37.9,887,45.1,D,13,14,13,14,14,16,Non-metro,5,6,5,6,6,8,15,15,15,15,7,7,7,7,21863,20591,3635,18642,16956,3687,1175,5.7,1171,6.3,1161,6.8,702,19
01/25/2023,51155,4,Pulaski County,VA,78.2,17152,50.4,17132,52.8,16871,56,16038,57.1,5554,69.6,15146,44.5,15135,46.7,899,20.7,14921,49.5,14236,50.7,5141,64.4,4380,28.9,4380,28.9,4359,29.2,4286,30.1,3228,35,1952,38,1593,49.3,1093,56,B,5,5,5,5,6,6,Metro,1,1,1,1,2,2,5,5,6,5,1,1,2,1,34027,32430,4343,30135,28087,7981,1861,5.7,1845,6.1,1832,6.5,1088,13.6
01/25/2023,30063,4,Missoula County,MT,95.9,88626,74.1,87541,77.1,83437,79.5,78423,80.5,19969,95,80253,67.1,79840,70.3,8198,50.6,76252,72.7,71642,73.6,18408,95,46248,57.6,46245,57.9,45290,59.4,43335,60.5,25097,73.6,14784,80.3,15915,63.4,10606,71.7,A,3,3,4,3,3,4,Metro,3,3,4,3,3,4,4,4,4,4,4,4,4,4,119600,113585,16191,104911,97394,19337,25557,22.5,24959,23.8,24118,24.8,10960,56.7
01/25/2023,21179,4,Nelson County,KY,94.1,28309,61.2,28235,65.1,27357,70,25623,72.4,7493,95,24962,54,24937,57.5,2248,28.2,24210,61.9,22689,64.1,6783,90.9,12118,48.5,12117,48.6,12032,49.7,11716,51.6,8647,63.8,4932,72.7,4226,48.9,2859,58,A,2,2,1,2,2,4,Non-metro,6,6,5,6,6,8,3,3,4,3,7,7,8,7,46233,43375,7983,39092,35392,7465,4929,11.4,4910,12.6,4849,13.7,2810,37.6
